,Zinb_1,Zinb_2,Zinb_3,Zinb_4,Zinb_5,Zinb_6,Zinb_7,Zinb_8,Zinb_9,Zinb_10,Zinb_11,Zinb_12,Zinb_13,Zinb_14,Zinb_15,Zinb_16,Zinb_17,Zinb_18,Zinb_19,Zinb_20,Zinb_21,Zinb_22,Zinb_23,Zinb_24,Zinb_25,Zinb_26,Zinb_27,Zinb_28,Zinb_29,Zinb_30,Zinb_31,Zinb_32
mouse1_lib2.final_cell_0256,0.0,0.0,0.0,0.0,2.9063303,0.0,2.1278121,0.0,0.0,3.9156148,0.0,0.0,3.5652318,0.0,0.21656445,2.2640722,0.0,0.0,0.0,0.0,4.1396074,0.4420765,0.0,1.6674442,0.0,0.0,0.0,2.2635834,0.0,0.0,2.9099903,0.0
mouse1_lib2.final_cell_0257,0.0,0.0,0.0,7.694903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5943809,0.0,0.0,0.0,0.0,0.0,4.2366953,3.5619285,0.0,1.4292496,8.32747,3.8163822,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.316248,0.0,0.0,0.0,0.0,0.0,0.0,27.85286,0.0,0.0,0.0,0.0,0.0,0.0,14.653187
mouse1_lib2.final_cell_0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.261717,0.0,0.0,0.0,0.0,0.0,0.0,25.996584,0.0,0.0,0.0,0.0,0.0,0.0,13.842377
mouse1_lib2.final_cell_0260,0.0,0.0,0.0,7.1900477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4679334,0.0,0.0,0.0,0.0,0.0,3.523959,3.367233,0.0076808315,1.8125991,8.071453,3.5188057,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0261,4.4601655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2986374,9.060833,2.0113,1.3930874,0.0,0.0,3.1430326,15.677355,0.0,5.6190467,0.0,0.3241349,0.0,0.0,0.0,8.541788,0.0,0.0,7.2834373,0.0
mouse1_lib2.final_cell_0262,0.0,0.0,0.0,0.0,1.5648704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336164,0.0,1.4679044,1.5390084,0.0,3.2609131,0.41335404,3.2832227,0.0,0.0,0.0,3.5842326,0.0,0.0,0.0,1.2634318,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0263,0.0,0.0,0.0,0.0,1.9002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4727331,0.0,1.7735896,1.9766238,0.0,3.906049,0.8439924,4.1198297,0.0,0.0,0.0,4.063971,0.0,0.0,0.0,1.4185107,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0264,0.08209616,0.0,0.0,0.0,2.6202598,0.0,2.1594057,0.0,0.0,3.4145603,0.0,0.0,3.756812,0.0,0.018345982,2.163932,0.0,0.0,0.0,0.0,3.4387681,1.1373264,0.0,1.6867645,0.0,0.0,0.0,2.0567589,0.0,0.0,2.97809,0.0
mouse1_lib2.final_cell_0265,0.28137407,0.0,0.0,0.0,2.5815334,0.0,2.2709723,0.0,0.0,3.1869152,0.0,0.0,3.2722583,0.0,0.053826176,1.9601132,0.0,0.0,0.0,0.0,3.9361594,0.99428546,0.0,1.5594211,0.0,0.0,0.0,2.1869,0.0,0.0,3.0410779,0.0
mouse1_lib2.final_cell_0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00632,0.0,0.0,0.0,0.0,0.0,0.0,26.471691,0.0,0.0,0.0,0.0,0.0,0.0,14.593187
mouse1_lib2.final_cell_0267,0.5315304,0.0,0.0,0.0,1.832195,0.0,1.7691765,0.0,0.0,2.8694608,0.0,0.0,3.1422727,0.0,0.353649,1.8012917,0.0,0.0,0.0,0.0,3.0975716,0.84983146,0.0,1.3955661,0.0,0.0,0.0,2.1050653,0.0,0.0,2.5292895,0.0
mouse1_lib2.final_cell_0268,0.1118055,0.0,0.0,0.0,2.2149394,0.0,1.682453,0.0,0.0,2.9503706,0.0,0.0,3.1564317,0.0,0.39540035,1.785477,0.0,0.0,0.0,0.43616992,2.6644084,0.9864725,0.0,0.8668996,0.0,0.0,0.0,2.7438307,0.0,0.0,2.3621175,0.0
mouse1_lib2.final_cell_0269,0.0,0.0,0.0,0.0,5.7898793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.691049,0.0,0.0,4.0423503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4210615,0.0,12.2283945,0.0,0.0,0.0,4.5212135,4.7035956
mouse1_lib2.final_cell_0271,0.0,0.0,0.0,7.490964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6502273,0.0,0.0,0.0,0.0,0.0,3.5313854,3.1387734,0.47654504,2.0977342,8.324255,3.4549491,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.944333,0.0,0.0,0.0,0.0,0.0,4.3343306,0.0,0.0,0.0,0.0,0.0,2.4502642,0.0,0.0,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0273,0.0,0.0,0.0,0.0,2.4955633,0.0,2.1153984,0.0,0.0,3.5367868,0.0,0.0,3.2111857,0.0,0.0,2.108658,0.0,0.0,0.0,0.0,3.2953067,1.028684,0.0,1.1505002,0.0,0.0,0.0,2.1020546,0.0,0.0,2.4070919,0.0
mouse1_lib2.final_cell_0274,0.0,0.0,0.0,0.0,1.4369773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6241528,0.0,1.674596,1.8666558,0.0,3.795232,0.4490474,3.7663462,0.0,0.0,0.0,4.08146,0.0,0.0,0.0,1.6907616,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0275,0.0,0.0,0.0,0.84221035,1.9934957,0.0,1.8935523,0.0,0.0,3.423541,0.0,0.0,3.0196636,0.0,0.39959055,1.6327724,0.0,0.0,0.0,0.0,2.9688048,0.63586587,0.0,1.6416647,0.0,0.0,0.0,2.6305606,0.0,0.0,2.3659534,0.0
mouse1_lib2.final_cell_0276,0.43402532,0.0,0.0,0.42296636,2.517623,0.0,2.2589185,0.0,0.0,2.926236,0.0,0.0,3.249035,0.0,0.0,1.9996203,0.0,0.0,0.0,0.0,3.71898,0.89242154,0.0,1.6595588,0.0,0.0,0.0,1.9890345,0.0,0.0,3.1113749,0.0
mouse1_lib2.final_cell_0277,0.2767942,0.0,0.0,0.0,2.2860434,0.0,1.8935109,0.0,0.0,2.8526266,0.0,0.0,3.1797721,0.0,0.0,1.8742149,0.0,0.0,0.0,0.0,3.5108888,1.0695565,0.0,1.4198986,0.0,0.0,0.0,1.8512892,0.0,0.0,3.116385,0.0
mouse1_lib2.final_cell_0278,0.0,0.0,0.0,0.36315075,2.1185498,0.0,2.1471236,0.0,0.0,3.5727499,0.0,0.0,3.2213972,0.0,0.0,2.0988424,0.0,0.0,0.0,0.0,3.143683,0.9454853,0.0,1.4888535,0.0,0.0,0.0,1.7293837,0.0,0.0,2.2571464,0.0
mouse1_lib2.final_cell_0279,0.0,0.0,0.0,7.481903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450605,0.0,0.0,0.0,0.0,0.0,3.4898477,3.3597152,0.0,1.7698342,7.8185725,3.6257808,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0280,0.0,0.0,0.0,7.226941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748667,0.0,0.0,0.0,0.0,0.0,4.00827,3.9072323,0.0,1.5027148,8.4243145,4.2832255,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0281,0.0,0.0,0.0,7.7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9771094,0.0,0.0,0.0,0.0,0.0,3.3761954,3.792153,0.0,1.6310713,7.9387183,3.573382,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0282,0.0,0.0,0.0,6.963698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0626423,0.0,0.0,0.9920022,0.0,0.0,3.9716606,3.4308922,0.0,2.031422,8.480888,4.4497066,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0283,0.0,0.0,0.0,8.11315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3124323,0.0,0.0,0.0,0.0,0.0,4.285595,3.5149653,0.39708188,1.744736,9.107136,3.8246186,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0284,0.0,0.0,0.0,7.654341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4348733,0.0,0.0,0.0,0.0,0.0,3.7627268,3.3395407,0.56843174,1.9613193,8.2520075,3.1174493,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0285,0.0,0.0,0.0,8.084055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2313647,0.0,0.0,0.02874107,0.0,0.0,3.1512783,3.184804,0.37894285,1.4743648,7.630868,2.6783419,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0287,3.9862673,0.0,0.0,0.0,5.8270493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.502619,0.0,0.0,4.384019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.243299,0.0,0.0,5.31225,0.0,0.0,1.8890221,3.033474
mouse1_lib2.final_cell_0288,0.0,0.0,0.0,0.0,1.5750979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5692521,0.0,1.9394389,2.0982425,0.0,4.092439,0.5197793,4.102409,0.0,0.0,0.0,4.226251,0.0,0.0,0.0,1.5236417,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.566885,0.0,0.0,0.0,0.0,0.0,0.0,25.331566,0.0,0.0,0.0,0.0,0.0,0.0,13.884283
mouse1_lib2.final_cell_0290,0.0,0.0,0.0,7.0706296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5287936,0.0,0.0,0.0,0.0,0.0,3.0172374,3.939847,0.0,1.895384,7.5181985,3.2391286,0.0,0.0,0.0,0.0
mouse1_lib2.final_cell_0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.741611,0.0,0.0,0.0,0.0,0.0,0.0,23.395723,0.0,0.0,0.0,0.0,0.0,0.0,12.852103
mouse1_lib3.final_cell_0001,1.4482528,0.0,0.0,0.0,1.8502239,0.0,1.5423546,0.0,0.0,1.8380123,0.0,0.0,2.5239189,0.0,0.8625238,1.1431634,0.0,0.0,0.0,0.0,2.7750473,1.0489105,0.0,0.52260876,0.0,0.7952393,0.0,0.86968803,0.14252096,0.0,1.9065324,0.0
mouse1_lib3.final_cell_0002,1.2167307,0.0,0.0,0.0,1.8733498,0.0,1.6884428,0.0,0.0,2.2557895,0.0,0.0,3.1922932,0.0,0.8504099,1.4744129,0.0,0.0,0.0,0.0,2.8255563,0.9747548,0.0,0.6087309,0.0,0.44501415,0.0,0.72070014,0.0,0.0,2.0039196,0.0
mouse1_lib3.final_cell_0003,0.0,0.16147849,0.0,7.244682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.141185,0.0,0.0,0.0,0.0,0.0,2.9808834,1.7037406,1.4211478,3.307327,9.316343,2.2481906,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0004,0.1538524,0.0,0.0,0.0,2.0647233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6989353,0.0,1.9799393,2.054405,0.0,3.8246138,1.1114432,3.6085532,0.0,0.0,0.0,3.6525354,0.0,0.0,0.0,1.0967797,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0005,6.261391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8863735,10.395118,2.6008778,1.0717314,0.0,0.0,4.2406244,16.007101,0.0,6.194129,0.0,0.17439751,0.0,0.0,0.0,9.367826,0.0,0.0,8.086504,0.0
mouse1_lib3.final_cell_0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.910001,0.0,0.0,0.0,0.0,0.0,0.0,24.841303,0.0,0.0,0.0,0.0,0.0,0.0,12.890114
mouse1_lib3.final_cell_0007,0.7770526,0.0,0.0,0.0,1.9870417,0.0,1.7397224,0.0,0.0,3.0622106,0.0,0.0,2.9095678,0.0,0.68397504,2.2087374,0.0,0.0,0.0,0.0,3.3725493,0.69878656,0.0,0.6136318,0.0,0.31397375,0.0,1.7463197,0.0,0.0,1.6278186,0.0
mouse1_lib3.final_cell_0008,0.0,0.0,0.0,6.2584615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029136,0.0,0.0,0.0,0.0,0.0,2.8862448,1.4108636,0.0,3.511163,9.852838,3.67292,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0009,0.8322538,0.0,0.0,0.0,1.7547004,0.0,1.486521,0.0,0.0,2.4455826,0.0,0.0,3.3941526,0.0,0.3386657,1.8612981,0.0,0.0,0.0,0.0,2.6815732,1.2682096,0.0,0.7480293,0.0,0.0,0.0,1.2205808,0.0,0.0,2.5727115,0.0
mouse1_lib3.final_cell_0010,0.0,0.0,0.0,7.163685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03235,0.0,0.0,0.0,0.0,0.0,3.1953077,2.0063436,0.25752473,3.001159,8.817554,3.058988,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0011,0.0,0.0,0.0,7.6346245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4696772,0.0,0.0,0.0,0.0,0.0,3.200908,2.4301739,0.9276456,3.225942,9.23448,2.990909,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0012,0.0,0.0,0.0,7.3651137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8900242,0.0,0.0,0.0,0.0,0.0,3.1119056,2.546586,1.185627,2.992604,8.893676,2.9252167,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0013,0.0,0.0,0.0,7.187401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1804283,0.0,0.0,0.0,0.0,0.0,3.4900224,2.6188936,0.24540678,2.7065399,8.66728,2.9195642,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0014,0.0,0.0,0.0,7.965461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9848523,0.0,0.0,0.0,0.0,0.0,3.3041594,2.835546,0.67652786,2.8218043,8.902344,2.7602754,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0015,0.0,0.0,0.0,6.9087634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9355059,0.0,0.0,0.0,0.0,0.0,3.1648123,1.9129776,0.19147076,3.1807003,8.851039,3.0178778,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0016,0.0,0.0,0.0,8.184135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.365697,0.0,0.0,0.0,0.0,0.0,3.116206,3.14118,1.3082314,3.1342087,9.27369,2.8394382,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0017,0.0,0.0,0.0,7.640882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.185533,0.0,0.0,0.0,0.0,0.0,3.6339772,2.7403796,0.55088925,3.0134666,9.134961,3.1809332,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0018,1.5020021,0.0,0.0,0.0,1.5190587,0.0,1.299152,0.0,0.0,1.8774079,0.0,0.0,2.870254,0.0,0.7484161,1.5008025,0.0,0.0,0.0,0.0,2.651964,1.1060162,0.0,0.80185986,0.0,0.0,0.0,1.1579642,0.0,0.0,1.9824358,0.0
mouse1_lib3.final_cell_0019,0.0,0.0,0.0,7.6465917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0021067,0.0,0.0,0.0,0.0,0.0,3.0217912,2.2548437,1.1703206,3.00284,9.366385,2.5365095,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0020,3.0407326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070369,5.402734,2.0064626,1.2487713,0.0,0.0,3.1096108,10.078009,0.0,3.3856995,0.0,0.6534239,0.0,0.0,0.0,5.6284657,0.0,0.0,5.102696,0.0
mouse1_lib3.final_cell_0021,0.9396961,0.0,0.0,4.493705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12456593,0.67311794,1.3532147,0.77234685,0.5674734,0.90400016,0.0,0.0,0.1292199,4.057882,0.0,0.0,4.073375,0.53063804,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0022,1.1616708,0.0,0.0,0.0,1.6619256,0.0,1.300772,0.0,0.0,1.6711494,0.0,0.0,3.0113673,0.0,0.62371176,1.708228,0.0,0.46785116,0.0,0.0,2.0149558,1.1441374,0.0,0.97049034,0.0,0.0,0.0,1.3690864,0.0,0.0,2.170405,0.0
mouse1_lib3.final_cell_0023,0.38615432,0.0,0.0,0.0,1.6535711,0.0,1.3245451,0.0,0.0,2.7723227,0.0,0.0,3.1039767,0.0,0.49350846,1.7348807,0.0,0.0,0.0,0.0,2.2918303,1.0563974,0.0,1.2297124,0.0,0.0,0.0,2.1168292,0.0,0.0,2.4619117,0.0
mouse1_lib3.final_cell_0024,0.5305086,0.0,0.0,0.0,1.6863029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5065943,0.0,1.9227109,1.7534504,0.0,4.075474,1.0837665,3.786299,0.0,0.0,0.0,3.705186,0.0,0.0,0.0,1.0186409,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0025,0.0,0.0,0.0,7.2616014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4619784,0.0,0.0,0.0,0.0,0.0,3.0136101,2.7870872,0.879741,2.6669605,8.112095,2.6761963,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0026,0.32702535,0.0,0.0,0.0,1.943461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727618,0.0,2.0985548,1.9407742,0.0,4.103471,0.9243566,3.952559,0.0,0.0,0.0,4.0071487,0.0,0.0,0.0,1.2463703,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0027,4.7292852,0.0,0.0,0.0,5.3672323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.718228,0.0,0.0,4.6310554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1157734,0.0,0.0,5.0364013,0.0,0.0,1.6974852,3.2723877
mouse1_lib3.final_cell_0028,0.0,0.0,0.0,8.419079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8493319,0.0,0.0,0.0,0.0,0.0,3.367748,2.855085,1.2117158,3.0595734,9.170852,3.0986664,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0029,0.0,0.0,0.0,7.9606957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5655272,0.0,0.0,0.0,0.0,0.0,3.7288644,3.034111,0.9654086,3.1250257,9.479323,3.3146262,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.287128,0.0,0.0,0.0,0.0,0.0,0.0,25.96519,0.0,0.0,0.0,0.0,0.0,0.0,13.245084
mouse1_lib3.final_cell_0031,0.0,0.0,0.0,7.836744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7341502,0.0,0.0,0.0,0.0,0.0,3.227096,2.6759357,0.64309776,2.4514813,8.8416395,2.7891417,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0032,0.38813123,0.0,0.0,0.0,2.2079816,0.0,1.8432658,0.0,0.0,2.6367733,0.0,0.0,3.452323,0.0,0.15513188,2.1786466,0.0,0.0,0.0,0.0,3.4648957,1.4968052,0.0,1.2258623,0.0,0.0,0.0,1.7166294,0.0,0.0,3.2939255,0.0
mouse1_lib3.final_cell_0033,0.0,0.0,0.0,8.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.770832,0.0,0.0,0.0,0.0,0.0,3.3352237,3.2540019,1.0483073,2.8525538,9.235562,2.8469033,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0034,0.0,0.0,0.0,6.5508304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6152825,0.0,0.0,0.0,0.0,0.0,3.733061,2.2344131,0.0,3.063148,9.652403,3.7997224,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0035,0.0,0.0,0.0,7.0030336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2756598,0.0,0.0,0.0,0.0,0.0,3.6320493,2.6194322,0.2718547,2.7833889,9.099335,3.70808,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0036,0.0,0.0,0.0,7.3617644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5244684,0.0,0.0,0.0,0.0,0.0,3.4794164,2.9949942,1.0316969,2.7624843,8.532266,3.118221,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0037,0.0,0.0,0.0,6.2576065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17456,0.0,0.0,0.0,0.0,0.0,3.5174768,1.9857881,0.0,3.0075336,9.129409,3.6757245,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0038,0.33401883,0.0,0.0,0.0,1.752315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5404713,0.0,2.0104792,1.9188087,0.0,3.8826911,1.1186368,3.8765762,0.0,0.0,0.0,3.71626,0.0,0.0,0.0,1.3489124,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0039,0.0070698187,0.0,0.0,0.0,1.825168,0.0,1.094803,0.0,0.0,2.4182734,0.0,0.0,2.4666271,0.0,0.49502608,1.722877,0.0,0.0,0.0,0.0,1.9789076,0.463805,0.0,1.3721188,0.0,0.0,0.0,1.9231461,0.0,0.0,1.5129194,0.0
mouse1_lib3.final_cell_0040,0.5850781,0.0,0.0,0.0,1.9298041,0.0,1.6470408,0.0,0.0,2.8844714,0.0,0.0,2.652704,0.0,0.33007896,1.7573797,0.0,0.0,0.0,0.0,2.957003,0.4335551,0.0,0.99831855,0.0,0.0,0.0,1.5574076,0.0,0.0,2.0227897,0.0
mouse1_lib3.final_cell_0041,0.0,0.0,0.0,6.5540724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0954256,0.0,0.0,0.0,0.0,0.0,3.2686284,2.3484378,0.0,2.5434036,7.9789586,3.0418081,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.517737,0.0,0.0,0.0,0.0,0.0,0.0,25.875782,0.0,0.0,0.0,0.0,0.0,0.0,13.43861
mouse1_lib3.final_cell_0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.058372,0.0,0.0,0.0,0.0,0.0,0.0,24.79773,0.0,0.0,0.0,0.0,0.0,0.0,12.783786
mouse1_lib3.final_cell_0044,0.0,0.0,0.0,0.0,1.8880645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5652368,0.0,1.9473451,1.9997292,0.0,4.090053,0.81253445,3.7881877,0.0,0.0,0.0,4.1813064,0.0,0.0,0.0,1.2716793,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0045,0.09267409,0.0,0.0,0.0,1.7705823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52196,0.0,1.8234034,1.7526082,0.0,3.677125,0.83114743,3.6121671,0.0,0.0,0.0,3.7612443,0.0,0.0,0.0,1.2313656,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0046,0.0,0.0,0.0,8.8755665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348438,0.0,0.0,0.0,0.0,0.0,3.7857006,3.3406723,1.1424786,3.2194588,9.83581,3.1917083,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0047,0.22671154,0.0,0.0,0.0,2.5480862,0.0,2.1034057,0.0,0.0,2.921813,0.0,0.0,3.5834541,0.0,0.0,1.9304233,0.0,0.0,0.0,0.0,3.9100523,1.3357478,0.0,1.4961922,0.0,0.0,0.0,1.982891,0.0,0.0,3.8723898,0.0
mouse1_lib3.final_cell_0048,0.16821122,0.0,0.0,0.0,2.5689247,0.0,1.906275,0.0,0.0,3.5182412,0.0,0.0,3.4763904,0.0,0.0,2.0357294,0.0,0.0,0.0,0.0,3.5182557,0.9037835,0.0,1.5315801,0.0,0.0,0.0,2.2122874,0.0,0.0,2.6070302,0.0
mouse1_lib3.final_cell_0049,0.0,0.0,0.0,0.0,2.1458728,0.0,1.7303591,0.0,0.0,3.6938307,0.0,0.0,3.4567378,0.0,0.11332699,1.985926,0.0,0.0,0.0,0.0,3.0932026,0.27762783,0.0,1.5851367,0.0,0.0,0.0,2.366587,0.0,0.0,1.9305422,0.0
mouse1_lib3.final_cell_0050,0.19583592,0.0,0.0,0.0,1.6066568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453309,0.0,1.7847534,1.7123972,0.0,3.6747503,0.98430496,3.635275,0.0,0.0,0.0,3.5957434,0.0,0.0,0.0,1.062557,0.0,0.0,0.0,0.0
mouse1_lib3.final_cell_0051,0.28149068,0.0,0.0,0.0,2.24385,0.0,2.1320806,0.0,0.0,3.6000497,0.0,0.0,3.913847,0.0,0.6427231,2.4290307,0.0,0.0,0.0,0.0,3.2304804,1.17649,0.0,1.861006,0.0,0.0,0.0,2.0449045,0.0,0.0,2.5374362,0.0
